Genre,MoviePoster,Movie Title
Horror,https://resizing.flixster.com/Ep5oAmrytJJ8aS-xpzC-aXPlybc=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1868_p_v8_ab.jpg,Peeping Tom
Horror,https://resizing.flixster.com/D_mujvOmW6aL5bjW5Q88fc5B1kc=/fit-in/180x240/v2/https://resizing.flixster.com/Lhlrhg75jD6qaT_KJAOWry-mpTE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2EyZDYxODNkLWNmYWUtNDYwYS1hMDI1LTVkMmYwNzg2MDc3Ny53ZWJw,Border
Horror,https://resizing.flixster.com/VVoOoKQJu4iUaIzqYacYRLNlXJQ=/fit-in/180x240/v2/https://resizing.flixster.com/KY-HlafMLYNZv-nSQbvoAlEggNU=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzU5Yzc2Zjc1LTFmYjUtNGQxZS05MjZlLTdiMDhjMjVjNDRmZC5qcGc=,Strange Darling
Horror,https://resizing.flixster.com/4WDmpcPTlMYOs27uSk4rdORrkew=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p73158_p_v8_aa.jpg,Cure
Horror,https://resizing.flixster.com/kH9WE2_xfE5r6smP2ccQmQ09ClU=/fit-in/180x240/v2/https://resizing.flixster.com/Kw1Wwzgz0f3_Do10xgV1nxoDzpI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI0ZDJmZmNmLTI0MWUtNDAzMC04NWI5LTBhMWZhMzA3ZDE2YS53ZWJw,Under the Shadow
Horror,https://resizing.flixster.com/h6wOcNnYXT9QTuNDDNicON9XrZs=/fit-in/180x240/v2/https://resizing.flixster.com/jRxONmZil0CTIu8L0mZJTbLLGrY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2FiOWRlZjQ2LTY5OTctNGRmZi1hM2IwLWI5ZWQzYmQ4ZmFkYS5qcGc=,When Evil Lurks
Horror,https://resizing.flixster.com/e26zu1J_2bDM1X3SBdmbn6G8raI=/fit-in/180x240/v2/https://resizing.flixster.com/TjMIQsU8jzcgFqn-a1CmwJSSOg0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2EyMGQ4NDBkLTk1MGEtNGM3My05MTg4LTE1NDU2OTE4MzI0ZC5qcGc=,Oddity
Horror,https://resizing.flixster.com/02YyggeO2jSOvMhbPeRJ4qenih4=/fit-in/180x240/v2/https://resizing.flixster.com/ApLHD_qLHkJLGYKC2w8EpT6bHXA=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzAzNjNjZTdiLTBhM2ItNDkzZi1hYzU1LTY3YzQxYjBiMzg4OS5qcGc=,A Girl Walks Home Alone at Night
Horror,https://resizing.flixster.com/DbylaYa3lcaxEI0xznM_P7V840g=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p8572_p_v8_ad.jpg,A Nightmare on Elm Street
Horror,https://resizing.flixster.com/c4yfpcsC_MMGqq5RHzZWYtoS2l4=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p8242_p_v8_aa.jpg,Suspiria
Horror,https://resizing.flixster.com/BxFavCGeDGTC-qEk71e-xaNQzHo=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p19274_p_v8_ac.jpg,Nosferatu the Vampyre
Horror,https://resizing.flixster.com/wOYqW94_Si9gXlxg7nTvuIwU4HM=/fit-in/180x240/v2/https://resizing.flixster.com/B4xd-ckEKQCDir7G6bh56h1u-Ss=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2VlODY1YjQ3LTcyNGQtNDVjNS04OTg2LTNlMzcwYmNjM2I3NS5qcGc=,The Birds
Horror,https://resizing.flixster.com/9EhYiJukGo-H3pIwTcIBOJO1Gtk=/fit-in/180x240/v2/https://resizing.flixster.com/pzEH03_uZD07e512pw3H76yU4Pg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzJhZTQ4ZTA1LWZkZDctNGE3Yy05OGVhLTMxZjU5MzFlNzYzNy5wbmc=,The Innocents
Horror,https://resizing.flixster.com/SVNh_luQpjDCRN1MltdmK1x3Fek=/fit-in/180x240/v2/https://resizing.flixster.com/pbJEPbmzbJO7G6_fE7Sij-2rMuY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzYzMjg3YWE5LTMxOGEtNDYyYi1hY2I2LTI1MGZhOGU1MzBkNi5qcGc=,Prey
Horror,https://resizing.flixster.com/JYIxCl7GGMPLaCX9v_p63BjN3Ss=/fit-in/180x240/v2/https://resizing.flixster.com/fy6wQKjgWAks3UbdN3i3i-jvKc4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzQzZDgyZTExLTU1MjktNDE3Yi1iNzlkLTA3ZTA5NWU1ZGMwNy5wbmc=,Pearl
Horror,https://resizing.flixster.com/4Qfu_cDu9l26YpnASQTHD-kmEgk=/fit-in/180x240/v2/https://resizing.flixster.com/3mXppyuoz_G-md3zWzEWzwxD6c0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzJhYjlhYTkzLTk2YjUtNDI5My1iNzQ2LWUyNjFkMGMzMmVmNy5qcGc=,Zombieland
Horror,https://resizing.flixster.com/Od_1U9fGLvTz6Wvijzo40EZGLCg=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p12891_p_v10_ap.jpg,Misery
Horror,https://resizing.flixster.com/1Ink4otAQrR8nwxlT9CKpciruXA=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p9427_p_v11_ak.jpg,Re-Animator
Horror,https://resizing.flixster.com/EDczYDykdA4i25ZPpPb6jwz6EX0=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p9478_p_v8_at.jpg,The Fly
Horror,https://resizing.flixster.com/659uHw1BlQcP2TC3fSNqNQEsDio=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p11744_p_v13_ag.jpg,Dawn of the Dead
Horror,https://resizing.flixster.com/kjTbCEM7tWc30iGH8tzfpVHK4_A=/fit-in/180x240/v2/https://resizing.flixster.com/4F6nG-iEhPX1rVNMCqGk2CBLIIk=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2U0ZTQzNjUxLWJhNjctNDJmMS1iZTAwLTE2ZjQwNThmYTVkMS5qcGc=,The Cabin in the Woods
Horror,https://resizing.flixster.com/Fk_Evy-9v_5e7B4LO220XTA7Nx8=/fit-in/180x240/v2/https://resizing.flixster.com/Sh_xpK_bWDSnb_xZoRI0LhWOWiY=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzcxMGY3MTc4LTY4OWEtNGU1ZC1iZjZiLTQ0YWQ4YjVhMzYwMS53ZWJw,It Follows
Horror,https://resizing.flixster.com/LMbScjDLUzsQLgeeoOF0FAhNcC8=/fit-in/180x240/v2/https://resizing.flixster.com/rPJASTXFjLpmiVTi3D6RGcq-skM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzhjYjA0ODBiLTNlNmUtNDlhOS05ZWRlLThlOGQ2MmEyZjlmYS5qcGc=,M3GAN
Horror,https://resizing.flixster.com/w5Bd9FsXGAT1BKERtk-3Jsi9Aco=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3334_p_v8_aa.jpg,What Ever Happened to Baby Jane?
Horror,https://resizing.flixster.com/z6hEfFOCg8fwCS79s3F7Hkqw1hk=/fit-in/180x240/v2/https://resizing.flixster.com/Vuzze8kQYCTy-XYDjurD86YYPV0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2YwNGI3Mjc1LTM5MzktNGRjZC04YTQ1LWZjMjBlYmMxZmNiMi53ZWJw,Raw
Horror,https://resizing.flixster.com/8-ELwTqAGKs_yJJeprpqrQdiN28=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p5004_p_v8_ac.jpg,Dead of Night
Horror,https://resizing.flixster.com/q_yTR6FLwuaJY9gpcwrWTKA7p8c=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p686_p_v10_ab.jpg,Dracula
Horror,https://resizing.flixster.com/nM9sSH1bunfJ8NQo-l3b-FRVngU=/fit-in/180x240/v2/https://resizing.flixster.com/A_Lc6_6s3IypoMKVLYtLvYeU2Nk=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzU1MDUzNjg3LWIxZDEtNGQzNi04OWMyLTBjYTI2MGE1YmQzYi5qcGc=,The Host
Horror,https://resizing.flixster.com/-4rkA2lEA9pEs3yA-cGHMRGCtAc=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p825_p_v13_ae.jpg,Carrie
Horror,https://resizing.flixster.com/TOvzTDB1LvlIjIVf7GAAc7yghT4=/fit-in/180x240/v2/https://resizing.flixster.com/6hAr9m7nnmaIlOBonmXcFj4Cpjk=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2U0MjdjZTYwLTI5ZDItNGIzNS04OTJmLTQ0OTBhYmY1MTljZS53ZWJw,10 Cloverfield Lane
Horror,https://resizing.flixster.com/n7IFQlWIndZaJt4VfQFLDRvrakk=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p48059_p_v8_ab.jpg,Kwaidan
Horror,https://resizing.flixster.com/hm-mIzqliT1jDwYSC9SuXIO3vhw=/fit-in/180x240/v2/https://resizing.flixster.com/cRURehiarRjU_NG86MKlLwDJ1pw=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2VmODgxYjc4LTAyMTktNGJlMS1iNmExLWYzYWU3MGMwY2E4ZC5qcGc=,X
Horror,https://resizing.flixster.com/NVaQgcA1Rl-NIDBW4xR1cHNv_nc=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p31044_p_v11_ba.jpg,28 Days Later
Horror,https://resizing.flixster.com/lXLGFRHu4_mJIeNwmcgwXWzcUQc=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1785_p_v13_aj.jpg,Don't Look Now
Horror,https://resizing.flixster.com/1AWxlVaotYNHaf4iHVd8OOl0Pow=/fit-in/180x240/v2/https://resizing.flixster.com/2D11JKDMrL8uvWUXXCeS83t5jHg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzA0MDE0NDE4LWUwMjktNDMwZi1iMTdkLWU4NzU0ZTJiMDRmZS5qcGc=,Huesera: The Bone Woman
Horror,https://resizing.flixster.com/65bOlk3lTNoEaBeXzDV-gYkwvgI=/fit-in/180x240/v2/https://resizing.flixster.com/s-5EbDRMyhekAVkvO4FgOnE2Ybc=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2MyZWMxMmM0LTdmOTMtNDU3OC05MThiLTk2OTU5YjFkZDhjZi53ZWJw,Us
Horror,https://resizing.flixster.com/jTCo-fJ-cuyHes19UI3G6Wlnitc=/fit-in/180x240/v2/https://resizing.flixster.com/dlFk4VuNyShnMDtXN96wzfG06E0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzYyYjczMmZhLTYxMDMtNDNjYi1hOTBhLWU2YTYyYTMyNmU0Yi53ZWJw,Thelma
Horror,https://resizing.flixster.com/0hImj4OwKJCri0_E_dcfhJwe_ZE=/fit-in/180x240/v2/https://resizing.flixster.com/yQ8J6FzOceh6wTIzooGkeHuJin0=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2JhMDYzYThiLTA5ZmUtNDgwYi1hNTQ5LTYwZGZmYzcyMDlkMi53ZWJw,Upgrade
Horror,https://resizing.flixster.com/wyf3M9Oyq-hBp8clrb_FB1-xW3w=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p170336_p_v8_al.jpg,The Orphanage
Horror,https://resizing.flixster.com/pEIIr3i1XqtyCIe57MxfqLh_B0w=/fit-in/180x240/v2/https://resizing.flixster.com/6Ld2qLKNC5f9m7yaUDXanGlrJRI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzU3ZjQyNWI1LTA0M2EtNDg1Ny05ZTNkLTY3NzVhMTc3N2EzNS5qcGc=,Werewolf by Night
Horror,https://resizing.flixster.com/51YC1VPZN7NuKYojjyIbnPZWJ9E=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p8639769_p_v10_an.jpg,Attack the Block
Horror,https://resizing.flixster.com/uaw7f3TPckV1Nrd62D0leztkzPw=/fit-in/180x240/v2/https://resizing.flixster.com/KPDHoqlHa8PbNn2toEUM4dqrWdw=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2Q2NTgyYzI1LWMwOWItNGE2ZS1iOWRiLTZhOGRkYjM1MDM1YS5qcGc=,The Wicker Man
Horror,https://resizing.flixster.com/uxziA-EHVC1QQkajj8Ch2NdAnME=/fit-in/180x240/v2/https://resizing.flixster.com/ANcLNYfsRZr4RZ7h7i2X9sOfN2I=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2I5OGJjOTQ2LTdjZTctNDlkNS04ZTM3LTk2M2RkNmE0YTIyYy5qcGc=,Evil Dead II
Horror,https://resizing.flixster.com/BuhUfHdyftlLNq8TMgkssrNiLMM=/fit-in/180x240/v2/https://resizing.flixster.com/4AQw7KZZEnT4KvWQvMoYuiGgRzE=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzJmNWQ2M2ZhLWJmN2EtNDBmYi1hNTJhLTI1NTNlODkxZDNiYi53ZWJw,Ready or Not
Horror,https://resizing.flixster.com/-QmZYfaSkIRhq11l0rRIDfS0Z8Y=/fit-in/180x240/v2/https://resizing.flixster.com/snhEd1kJcmvjOn0OFfMF_wZqnP4=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2ExMTE5MTFkLTE3OWUtNDdlMi05YTdiLWQ1ODgzN2U4MGI5Ny53ZWJw,Beast
Horror,https://resizing.flixster.com/SFhIViKfHaXT49YcrfLp6z2n9BU=/fit-in/180x240/v2/https://resizing.flixster.com/Kde2nKEbaNsSijeVORDpQ8PTrYk=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzBlZjk3ZGY1LTVjYmMtNDRmOC04MGY3LTM3NTVjODE2NTEyNS53ZWJw,Hereditary
Horror,https://resizing.flixster.com/IvhXYaOl2vl2ZuQfFuWF6skXBR4=/fit-in/180x240/v2/https://resizing.flixster.com/1Hhkjt6FrM4tNPBlAf-0lS3ksjM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2Y5NjdiNWQxLTExZjEtNGMyNS1iZDY3LTg0ZjIzMGRjZjY2Ny53ZWJw,The Lighthouse
Horror,https://resizing.flixster.com/BF3tXJcB90DxU_Muk_yR7NRid1M=/fit-in/180x240/v2/https://resizing.flixster.com/IRiyn743geWO0EiyLuwfsOxGoFQ=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2YzNjFkMjMwLTc5ZWYtNGRhOC1hNTAwLWRjNGJlNDA2OWM0My53ZWJw,Green Room
Horror,https://resizing.flixster.com/cRaXasC7kGTv2htc0v8K4Ykxfew=/fit-in/180x240/v2/https://resizing.flixster.com/VS_78HCVnBLSLSJRT2reYaHc7RM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzUwYTgwMzQzLTUyZjMtNGEwNy05ZGQzLTVjNDU0MzI2NTM5Yi5qcGc=,You Won't Be Alone
Horror,https://resizing.flixster.com/A8ctC-jHTONXNdX4UzFwB9n4Bi8=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p219_p_v8_aa.jpg,Village of the Damned
Horror,https://resizing.flixster.com/JQXU7DTQifE9lLySFld4lFbl778=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3914_p_v8_af.jpg,The Fly
Horror,https://resizing.flixster.com/zpq8XWykFmncevy5tF5iOLoT7TA=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p181669_p_v8_ak.jpg,Drag Me to Hell
Horror,https://resizing.flixster.com/NsJVWrHDWnCd1Rm84F3tYH4XuuI=/fit-in/180x240/v2/https://resizing.flixster.com/Fawd8GXn8ZPHijIDSdbtfcBDOzU=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI4NmNjMDE3LTJmNWYtNGM2MC04N2JlLTY4OGRiMzQxZjg3Ny53ZWJw,It
Horror,https://resizing.flixster.com/3tiZ6d4Prl4ZLTaSg6rZMc51jO4=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p4900_p_v10_ad.jpg,An American Werewolf in London
Horror,https://resizing.flixster.com/UHtnynvwb2hUKxWwLKhWu49Lzp4=/fit-in/180x240/v2/https://resizing.flixster.com/5VB944jUVpGNQpsx1kiYwAUz1aI=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2E4MjY4MDUzLThjOTAtNDcxMi05ZGI2LTM3YTZkNmQzZjJmZC5qcGc=,The Texas Chain Saw Massacre
Horror,https://resizing.flixster.com/30M3_p85IkKuHNhtsoAv7ZukAks=/fit-in/180x240/v2/https://resizing.flixster.com/egJySQTucdGYvINZVql8fq8BMZg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2E1NTNiMGE2LTc2YmItNGNjYi05ZTlhLWQ5ZTQyZGJlZWZkMS5qcGc=,Let Me In
Horror,https://resizing.flixster.com/Obojs6IM01v9gO1f_YuJXbmIE4g=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p42040_p_v10_ae.jpg,Eraserhead
Horror,https://resizing.flixster.com/8ZTdbiZh7qG-jhTzl4pfDHsCaFw=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p27727_p_v8_aa.jpg,Ginger Snaps
Horror,https://resizing.flixster.com/49zz8RVj2st_vU-XhNGXUI6z0ZQ=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p6777_p_v8_ac.jpg,The Phantom of the Opera
Horror,https://resizing.flixster.com/1YtalvGJmic7oSfFGnB35NO4ugQ=/fit-in/180x240/v2/https://resizing.flixster.com/QqrCS2K1-mjyL7rA88Ko5IBRCUU=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzc2YjEzNWIxLTk5NjItNDM5ZC1iZjBlLWIxZmVjMzZkZDVkOC53ZWJw,Don't Breathe
Horror,https://resizing.flixster.com/pk5FsXI4Z9ZK6MVCP9nyKHdAvTg=/fit-in/180x240/v2/https://resizing.flixster.com/7lu9iOdKIAbBn58GX1fzoQnPAt8=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2M3YWFlMzBjLWFkZDQtNDk5Ni04Nzg3LWE3ZjQ0MTE0NzEzYy5qcGc=,Dead Alive
Horror,https://resizing.flixster.com/y6e98fOAzyKK1U_2NgOQGisVv-E=/fit-in/180x240/v2/https://resizing.flixster.com/Ym6ucXdlZjGTqRWEMVr0r3H16Ro=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzA3ZGY2MjgxLTI1NjEtNGFhMC1iYzQ0LTllOGFhYTczNzYxNy5qcGc=,Barbarian
Horror,https://resizing.flixster.com/MCUbACgoaVmb3Lfr4s9Qp6zsf6w=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p9379266_p_v8_ah.jpg,The Conjuring
Horror,https://resizing.flixster.com/Hr34jLU3iaUe-ADm3WX78OvY3_s=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3767_p_v13_ac.jpg,Cat People
Horror,https://resizing.flixster.com/9oFZsEcT0mM2Pf560tAM_DA9pp4=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p180341_p_v7_aa.jpg,Rec
Horror,https://resizing.flixster.com/4uCUCTOTa3jcRq8QrmmzMkSacT0=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p44335_p_v8_aa.jpg,The Cat and the Canary
Horror,https://resizing.flixster.com/jasDCQy-8aaQs45bxAqceVnO-R4=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2719_p_v8_aa.jpg,Horror of Dracula
Horror,https://resizing.flixster.com/E1MIWyjOs_KUbfg_o9q9WGz9b9E=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p189732_p_v13_aa.jpg,House
Horror,https://resizing.flixster.com/SQQjkIIo6EQiGPo7pW0vx1T9R0k=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p8718_p_v13_ae.jpg,The Return of the Living Dead
Horror,https://resizing.flixster.com/1X0YVjnE8XpbeP0jwB59UVY3ogM=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p7367_p_v8_aa.jpg,Dr. Jekyll and Mr. Hyde
Horror,https://resizing.flixster.com/7pEDBe0mjuNp04roN3doZCzMPwo=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3848_p_v8_aa.jpg,House of Wax
Horror,https://resizing.flixster.com/56lZptlgTLO5RjVJ13sUPZ6mTWs=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p159781_p_v8_ad.jpg,Grindhouse
Horror,https://resizing.flixster.com/Z0kxWRBHav5zQk2yn4JJScWrse0=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p5550_p_v8_aa.jpg,The Thing
Horror,https://resizing.flixster.com/GyecGtReYu9YfU6DTv9KYZQN5Ak=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p11992120_p_v8_aa.jpg,Bone Tomahawk
Horror,https://resizing.flixster.com/r9mDkksfFIc8Q_LrFvULU611kUc=/fit-in/180x240/v2/https://resizing.flixster.com/aSoxDtLkaWjuQtEgKimM3e02WCw=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2E4MWRhMWNkLTk5ODktNGRkMy1iODAyLTYzMGQxOThhMGE0Mi53ZWJw,Saint Maud
Horror,https://resizing.flixster.com/J7L9VaqEuf107vjC9GGw-0Uyn9g=/fit-in/180x240/v2/https://resizing.flixster.com/facWpSV0D7NKOGp_EfjnrT-9Nhg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzBkY2Q0MzZiLTc3NzEtNGU0OS04OGRlLTk3MTk4ODc3ZTk3YS53ZWJw,The Love Witch
Horror,https://resizing.flixster.com/7C76hqMdnvoSE9vFDSlHSjstFyE=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p543_p_v8_ay.jpg,Duel
Horror,https://resizing.flixster.com/UIOHTKFnS4frkodwc5RQ3MGfpgQ=/fit-in/180x240/v2/https://resizing.flixster.com/l5tcGaggMYcswaH3ePG-lIkUjlc=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2MxZGU0ZDE2LTRlM2EtNDNlZi1hMzA3LTFmYzZkM2E2YjBmMi5qcGc=,The Descent
Horror,https://resizing.flixster.com/8JdUWBjHaMbUJWgJyYBR3s86eX4=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p5873_p_v10_ab.jpg,The Wolf Man
Horror,https://resizing.flixster.com/K8Ksuvw6XLrEyUq-Z3trYfRxp9w=/fit-in/180x240/v2/https://resizing.flixster.com/eWJQGoHibQ3lRYYadOvPONCtThw=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzY4YTM4MTQ5LTY4MmQtNGM3NS04OTU4LWNmNmE3NTYxYmQ4Ni53ZWJw,The Endless
Horror,https://resizing.flixster.com/jV_p5jHWmbcKxrlz87_jf4F1bjM=/fit-in/180x240/v2/https://resizing.flixster.com/Y5qh3qgd541ksNMjkcP3cEKTGMg=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2VmMTQ1YzE4LWE5MzUtNGZlNy05MzUzLTAxYWY1NWMzZGU0Zi53ZWJw,The Witch
Horror,https://resizing.flixster.com/Sby4hEFXeBqlBA3YKxdqzg1HhRU=/fit-in/180x240/v2/https://resizing.flixster.com/5E5qZzbrG8KdvlmDKFjnun2HBog=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzA3ZGFkNTA3LTEwZjEtNDM2Yy1hYmQxLWMyMjI4ZjY1ZjBkNy5qcGc=,The Shining
Horror,https://resizing.flixster.com/b0nmX0cbmIbViOv5y5l8lFpj8LA=/fit-in/180x240/v2/https://resizing.flixster.com/jVjgyLLWG7xq3x1z8d4H_HvWW94=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzNlZGIyYzA2LTYzODMtNDlkYi04ODc5LTFjNjAyZjExMzc4NS53ZWJw,Mandy
Horror,https://resizing.flixster.com/wzl-7KLTe0C0eZ1ytcBDkfs6h6M=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p5291_p_v13_ae.jpg,Poltergeist
Horror,https://resizing.flixster.com/ivvTzE6DRHHt7DjPyOdbqHz2fls=/fit-in/180x240/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p54534_v_v8_aa.jpg,Santa Sangre
Horror,https://resizing.flixster.com/NIjX_9dyzoFYRigUGik6czgCoro=/fit-in/180x240/v2/https://resizing.flixster.com/TigkmjqACahOlz2FgxBEgKYyzzA=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzdiZTRjMmFkLTAyNzYtNDQyZS04MjQ3LTJhNDY2YTNhZmUxNC5qcGc=,The Evil Dead
Horror,https://resizing.flixster.com/fcSxCG2NLwSmiR89m67SAioQA0A=/fit-in/180x240/v2/https://resizing.flixster.com/GY8f_T9vp8AdsejOe3nwZjhKDoQ=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2EwOTUxN2FiLTQxODAtNGMxZi04NDdiLTBlY2E0Mjc2YzgxNy5qcGc=,Mad God
